dict,x,y,name
4204,207000,2540000,gaoxiongshimeinongqu
3506,233000,2728000,miaolixianhoulongzhen
3213,289000,2743000,taoyuanshifuxingqu
3504,233000,2728000,miaolixianzhunanzhen
111,307000,2783000,taibeishishilinqu
3513,226000,2701000,miaolixiansanyixiang
4131,171000,2544000,tainanshiyongkangqu
5300,321000,2666000,sea
3412,310000,2698000,yilanxiannanaoxiang
4612,253000,2533000,taidongxianyanpingxiang
3914,174000,2619000,yunlinxiandongshixiang
4126,187000,2546000,tainanshizuozhenqu
3412,306000,2708000,yilanxiannanaoxiang
5300,340000,2784000,sea
4326,216000,2516000,pingdongxiansandemenxiang
3412,311000,2712000,yilanxiannanaoxiang
5300,344000,2678000,sea
5300,362000,2721000,sea
5300,313000,2798000,sea
3206,266000,2768000,taoyuanshidayuanqu
4126,189000,2541000,tainanshizuozhenqu
3619,224000,2667000,taizhongshitaipingqu
4513,253000,2585000,hualianxianzhuoxixiang
4513,256000,2581000,hualianxianzhuoxixiang
3119,317000,2758000,xinbeishishidingqu
4214,178000,2529000,gaoxiongshialianqu
4215,178000,2529000,gaoxiongshiluzhuqu
4016,212000,2595000,jiayixianfanluxiang
5300,156000,2527000,sea
4303,195000,2488000,pingdongxiandonggangzhen
4604,228000,2510000,taidongxianbeinanxiang
4615,246000,2504000,taidongxianjinfengxiang
3107,291000,2767000,xinbeishishulinqu
3105,291000,2767000,xinbeishixinzhuangqu
3904,192000,2627000,yunlinxianxiluozhen
4324,233000,2437000,pingdongxianmanzhouxiang
4125,208000,2558000,tainanshinanhuaqu
4513,266000,2604000,hualianxianzhuoxixiang
4131,177000,2548000,tainanshiyongkangqu
4331,213000,2473000,pingdongxianchunrixiang
4403,96000,2606000,penghuxianbaishaxiang
4404,96000,2606000,penghuxianxiyuxiang
4222,216000,2558000,gaoxiongshijiaxianqu
3715,205000,2653000,zhanghuaxiandacunxiang
5300,174000,2502000,sea
4104,172000,2564000,tainanshimadouqu
4006,186000,2609000,jiayixianxingangxiang
3621,280000,2685000,taizhongshihepingqu
4211,178000,2519000,gaoxiongshiqiaotouqu
5300,326000,2652000,sea
4615,244000,2507000,taidongxianjinfengxiang
3511,248000,2725000,miaolixiannanzhuangxiang
3108,287000,2763000,xinbeishiyinggequ
5300,359000,2719000,sea
3516,248000,2725000,miaolixiansanwanxiang
4224,190000,2536000,gaoxiongshineimenqu
3606,201000,2681000,taizhongshiwuqiqu
3412,325000,2709000,yilanxiannanaoxiang
3107,287000,2763000,xinbeishishulinqu
4604,238000,2507000,taidongxianbeinanxiang
3711,193000,2659000,zhanghuaxianfuxingxiang
4613,256000,2555000,taidongxianhaiduanxiang
5300,143000,2621000,sea
4608,290000,2587000,taidongxianzhangbinxiang
5300,173000,2495000,sea
5002,-14000,2716000,jinmenxianjinhuzhen
3411,294000,2711000,yilanxiandatongxiang
3912,185000,2630000,yunlinxianlunbeixiang
3911,185000,2630000,yunlinxianerlunxiang
5300,186000,2696000,sea
5300,298000,2813000,sea
3812,274000,2623000,nantouxianxinyixiang
5300,171000,2466000,sea
3112,330000,2780000,xinbeishiruifangqu
3715,204000,2652000,zhanghuaxiandacunxiang
4615,242000,2499000,taidongxianjinfengxiang
3303,260000,2726000,xinzhuxianzhudongzhen
4202,181000,2524000,gaoxiongshigangshanqu
4607,274000,2547000,taidongxiandonghexiang
3125,334000,2761000,xinbeishishuangxiqu
5300,331000,2647000,sea
3306,252000,2753000,xinzhuxianhukouxiang
3308,252000,2753000,xinzhuxianxinfengxiang
4013,202000,2593000,jiayixianzhongbuxiang
3813,268000,2658000,nantouxianrenaixiang
4513,261000,2602000,hualianxianzhuoxixiang
4130,184000,2536000,tainanshilongqiqu
5300,281000,2818000,sea
3314,265000,2719000,xinzhuxianwufengxiang
4016,212000,2587000,jiayixianfanluxiang
5300,300000,2814000,sea
3204,258000,2755000,taoyuanshiyangmeiqu
3621,290000,2690000,taizhongshihepingqu
5300,172000,2492000,sea
5300,149000,2531000,sea
3812,247000,2623000,nantouxianxinyixiang
3313,281000,2716000,xinzhuxianjianshixiang
4004,198000,2601000,jiayixianminxiongxiang
3901,202000,2621000,yunlinxiandouliushi
4018,224000,2607000,jiayixianalishanxiang
4008,161000,2605000,jiayixiandongshixiang
5300,145000,2502000,sea
5300,189000,2714000,sea
3621,240000,2669000,taizhongshihepingqu
4513,281000,2602000,hualianxianzhuoxixiang
4605,241000,2479000,taidongxiandawuxiang
5300,289000,2805000,sea
3920,172000,2603000,yunlinxianshuilinxiang
3303,255000,2742000,xinzhuxianzhudongzhen
4613,247000,2549000,taidongxianhaiduanxiang
5300,342000,2710000,sea
4206,191000,2500000,gaoxiongshidaliaoqu
4615,237000,2500000,taidongxianjinfengxiang
3306,258000,2754000,xinzhuxianhukouxiang
3111,311000,2779000,xinbeishixizhiqu
5300,353000,2701000,sea
5300,326000,2809000,sea
5300,291000,2818000,sea
111,310000,2782000,taibeishishilinqu
3411,297000,2718000,yilanxiandatongxiang
4326,225000,2527000,pingdongxiansandemenxiang
4512,280000,2641000,hualianxianwanrongxiang
4615,223000,2498000,taidongxianjinfengxiang
4226,246000,2587000,gaoxiongshitaoyuanqu
4613,248000,2551000,taidongxianhaiduanxiang
4017,204000,2576000,jiayixiandabuxiang
5300,159000,2536000,sea
3310,255000,2738000,xinzhuxianbaoshanxiang
203,177000,2509000,gaoxiongshizuoyingqu
3518,259000,2695000,miaolixiantaianxiang
5300,134000,2554000,sea
4512,287000,2624000,hualianxianwanrongxiang
3412,296000,2699000,yilanxiannanaoxiang
4008,159000,2599000,jiayixiandongshixiang
3621,271000,2687000,taizhongshihepingqu
3916,165000,2626000,yunlinxiantaixixiang
5300,341000,2678000,sea
3107,291000,2765000,xinbeishishulinqu
4503,283000,2578000,hualianxianyulizhen
5002,-12000,2717000,jinmenxianjinhuzhen
4511,300000,2661000,hualianxianxiulinxiang
4403,108000,2617000,penghuxianbaishaxiang
4332,213000,2469000,pingdongxianshizixiang
3314,259000,2723000,xinzhuxianwufengxiang
5300,144000,2522000,sea
5300,158000,2485000,sea
5300,151000,2512000,sea
3404,340000,2761000,yilanxiantouchengzhen
3812,232000,2602000,nantouxianxinyixiang
3812,265000,2638000,nantouxianxinyixiang
4513,264000,2567000,hualianxianzhuoxixiang
3111,314000,2778000,xinbeishixizhiqu
4217,167000,2528000,gaoxiongshijiadingqu
3812,234000,2600000,nantouxianxinyixiang
4610,271000,2560000,taidongxianchishangxiang
4218,167000,2528000,gaoxiongshiyonganqu
5300,340000,2715000,sea
3813,264000,2651000,nantouxianrenaixiang
3115,292000,2778000,xinbeishiwuguqu
3802,246000,2656000,nantouxianbulizhen
3917,181000,2618000,yunlinxianyuanzhangxiang
4015,222000,2604000,jiayixianmeishanxiang
4511,310000,2685000,hualianxianxiulinxiang
3813,251000,2647000,nantouxianrenaixiang
3918,165000,2620000,yunlinxiansihuxiang
5300,247000,2806000,sea
4112,174000,2567000,tainanshixiayingqu
4327,230000,2521000,pingdongxianwutaixiang
3802,245000,2655000,nantouxianbulizhen
3412,306000,2705000,yilanxiannanaoxiang
3412,315000,2694000,yilanxiannanaoxiang
3126,349000,2768000,xinbeishigongliaoqu
5300,330000,2807000,sea
4103,195000,2585000,tainanshibaihequ
4512,287000,2607000,hualianxianwanrongxiang
5300,184000,2707000,sea
5004,-19000,2718000,jinmenxianjinningxiang
5300,182000,2707000,sea
4327,230000,2525000,pingdongxianwutaixiang
5001,-19000,2718000,jinmenxianjinchengzhen
4327,227000,2515000,pingdongxianwutaixiang
3125,333000,2757000,xinbeishishuangxiqu
5300,307000,2811000,sea
3213,287000,2734000,taoyuanshifuxingqu
4103,195000,2586000,tainanshibaihequ
5300,207000,2720000,sea
5300,185000,2683000,sea
4012,197000,2587000,jiayixianshuishangxiang
3412,326000,2691000,yilanxiannanaoxiang
4602,280000,2541000,taidongxianchenggongzhen
4103,193000,2585000,tainanshibaihequ
5300,265000,2803000,sea
4503,290000,2586000,hualianxianyulizhen
3518,262000,2695000,miaolixiantaianxiang
3618,225000,2658000,taizhongshiwufengqu
4612,262000,2535000,taidongxianyanpingxiang
4221,216000,2547000,gaoxiongshiliuguiqu
1107,327000,2779000,jilongshixinyiqu
4608,292000,2585000,taidongxianzhangbinxiang
3813,271000,2675000,nantouxianrenaixiang
5300,324000,2790000,sea
4123,194000,2561000,tainanshiyujingqu
4508,305000,2617000,hualianxianfengbinxiang
4510,283000,2571000,hualianxianfulixiang
3901,204000,2626000,yunlinxiandouliushi
3909,197000,2631000,yunlinxiancitongxiang
3621,276000,2685000,taizhongshihepingqu
3812,247000,2631000,nantouxianxinyixiang
4615,226000,2505000,taidongxianjinfengxiang
3213,285000,2744000,taoyuanshifuxingqu
5300,349000,2803000,sea
3904,197000,2631000,yunlinxianxiluozhen
3213,287000,2747000,taoyuanshifuxingqu
5300,258000,2798000,sea
4507,303000,2621000,hualianxianguangfuxiang
4510,282000,2560000,hualianxianfulixiang
3412,328000,2719000,yilanxiannanaoxiang
5300,151000,2633000,sea
3412,299000,2697000,yilanxiannanaoxiang
3407,321000,2734000,yilanxianyuanshanxiang
5300,202000,2723000,sea
3607,218000,2689000,taizhongshihouliqu
3901,212000,2623000,yunlinxiandouliushi
4610,269000,2547000,taidongxianchishangxiang
3313,286000,2713000,xinzhuxianjianshixiang
3410,318000,2731000,yilanxiansanxingxiang
4332,220000,2462000,pingdongxianshizixiang
3506,227000,2724000,miaolixianhoulongzhen
3812,251000,2609000,nantouxianxinyixiang
3610,216000,2682000,taizhongshidayaqu
3621,239000,2682000,taizhongshihepingqu
3303,253000,2743000,xinzhuxianzhudongzhen
4604,247000,2519000,taidongxianbeinanxiang
3314,267000,2715000,xinzhuxianwufengxiang
5300,151000,2492000,sea
5003,-11000,2723000,jinmenxianjinshazhen
3518,245000,2703000,miaolixiantaianxiang
3802,249000,2653000,nantouxianbulizhen
3514,226000,2718000,miaolixianxihuxiang
5300,319000,2657000,sea
4613,256000,2572000,taidongxianhaiduanxiang
205,176000,2505000,gaoxiongshisanminqu
3918,168000,2610000,yunlinxiansihuxiang
202,176000,2505000,gaoxiongshigushanqu
3905,181000,2627000,yunlinxiantukuzhen
4613,248000,2566000,taidongxianhaiduanxiang
4129,183000,2542000,tainanshiguanmiaoqu
4211,180000,2515000,gaoxiongshiqiaotouqu
5300,352000,2712000,sea
3505,238000,2725000,miaolixiantoufenzhen
3518,271000,2701000,miaolixiantaianxiang
4613,257000,2545000,taidongxianhaiduanxiang
4327,236000,2517000,pingdongxianwutaixiang
5300,351000,2688000,sea
3810,227000,2657000,nantouxianguoxingxiang
4511,299000,2681000,hualianxianxiulinxiang
3812,255000,2612000,nantouxianxinyixiang
3621,277000,2698000,taizhongshihepingqu
1708,223000,2675000,taizhongshibeitunqu
5300,267000,2791000,sea
3201,279000,2767000,taoyuanshitaoyuanqu
3813,253000,2666000,nantouxianrenaixiang
5300,317000,2808000,sea
3518,269000,2705000,miaolixiantaianxiang
3518,244000,2706000,miaolixiantaianxiang
4402,117000,2608000,penghuxianhuxixiang
1203,242000,2735000,xinzhushixiqu
5300,210000,2716000,sea
4503,289000,2580000,hualianxianyulizhen
3212,259000,2770000,taoyuanshiguanyinqu
3621,281000,2682000,taizhongshihepingqu
3106,299000,2758000,xinbeishixindianqu
5300,162000,2511000,sea
3512,235000,2716000,miaolixiantouwuxiang
3213,287000,2720000,taoyuanshifuxingqu
5300,268000,2794000,sea
3710,194000,2673000,zhanghuaxianshengangxiang
3110,292000,2785000,xinbeishidanshuiqu
3518,246000,2700000,miaolixiantaianxiang
3129,298000,2738000,xinbeishiwulaiqu
112,306000,2785000,taibeishibeitouqu
3125,332000,2763000,xinbeishishuangxiqu
5300,145000,2620000,sea
3503,222000,2711000,miaolixiantongxiaozhen
4511,286000,2648000,hualianxianxiulinxiang
4615,237000,2492000,taidongxianjinfengxiang
5300,305000,2808000,sea
4512,282000,2618000,hualianxianwanrongxiang
4208,180000,2512000,gaoxiongshirenwuqu
5300,161000,2587000,sea
4224,193000,2543000,gaoxiongshineimenqu
4227,220000,2573000,gaoxiongshinamaxiaqu
3404,337000,2760000,yilanxiantouchengzhen
3812,251000,2613000,nantouxianxinyixiang
3812,235000,2618000,nantouxianxinyixiang
3518,240000,2692000,miaolixiantaianxiang
5300,316000,2636000,sea
3621,280000,2681000,taizhongshihepingqu
3301,271000,2737000,xinzhuxianguanxizhen
4332,224000,2470000,pingdongxianshizixiang
3702,197000,2660000,zhanghuaxianlugangzhen
3518,261000,2707000,miaolixiantaianxiang
3502,216000,2703000,miaolixianyuanlizhen
3812,264000,2624000,nantouxianxinyixiang
3916,170000,2618000,yunlinxiantaixixiang
3213,293000,2743000,taoyuanshifuxingqu
3721,201000,2645000,zhanghuaxiantianweixiang
1102,319000,2773000,jilongshiqiduqu
3723,175000,2643000,zhanghuaxianfangyuanxiang
4513,257000,2593000,hualianxianzhuoxixiang
4226,251000,2595000,gaoxiongshitaoyuanqu
4511,311000,2689000,hualianxianxiulinxiang
5300,241000,2780000,sea
3812,270000,2620000,nantouxianxinyixiang
5300,155000,2632000,sea
3813,271000,2678000,nantouxianrenaixiang
1203,243000,2740000,xinzhushixiqu
3813,267000,2665000,nantouxianrenaixiang
4221,216000,2555000,gaoxiongshiliuguiqu
3403,334000,2709000,yilanxiansuaozhen
3813,256000,2669000,nantouxianrenaixiang
5300,334000,2674000,sea
5300,323000,2646000,sea
3908,193000,2613000,yunlinxiandapixiang
4316,212000,2473000,pingdongxianfangliaoxiang
3906,177000,2609000,yunlinxianbeigangzhen
5300,146000,2606000,sea
3411,306000,2718000,yilanxiandatongxiang
4511,286000,2676000,hualianxianxiulinxiang
4214,182000,2526000,gaoxiongshialianqu
5300,328000,2667000,sea
4512,281000,2607000,hualianxianwanrongxiang
3621,237000,2682000,taizhongshihepingqu
4605,237000,2475000,taidongxiandawuxiang
4512,281000,2626000,hualianxianwanrongxiang
4003,197000,2612000,jiayixiandalinzhen
4018,232000,2585000,jiayixianalishanxiang
4511,291000,2657000,hualianxianxiulinxiang
4201,184000,2503000,gaoxiongshifengshanqu
3812,247000,2625000,nantouxianxinyixiang
5300,326000,2671000,sea
5300,199000,2699000,sea
5004,-20000,2727000,jinmenxianjinningxiang
3813,250000,2651000,nantouxianrenaixiang
3621,283000,2702000,taizhongshihepingqu
5300,147000,2496000,sea
3803,231000,2651000,nantouxiancaotunzhen
4313,206000,2509000,pingdongxianneibuxiang
3129,293000,2736000,xinbeishiwulaiqu
3808,231000,2651000,nantouxianzhongliaoxiang
3908,187000,2612000,yunlinxiandapixiang
3621,243000,2693000,taizhongshihepingqu
3208,282000,2759000,taoyuanshibadequ
4221,212000,2534000,gaoxiongshiliuguiqu
3210,268000,2761000,taoyuanshipingzhenqu
3120,325000,2757000,xinbeishipinglinqu
3812,267000,2608000,nantouxianxinyixiang
3213,293000,2734000,taoyuanshifuxingqu
4511,307000,2666000,hualianxianxiulinxiang
4018,216000,2585000,jiayixianalishanxiang
3916,170000,2625000,yunlinxiantaixixiang
3513,227000,2701000,miaolixiansanyixiang
3518,249000,2705000,miaolixiantaianxiang
4506,309000,2640000,hualianxianshoufengxiang
3213,287000,2722000,taoyuanshifuxingqu
3411,315000,2718000,yilanxiandatongxiang
3105,295000,2771000,xinbeishixinzhuangqu
5300,142000,2493000,sea
4117,162000,2554000,tainanshiqiguqu
4321,204000,2480000,pingdongxianjiadongxiang
5300,149000,2528000,sea
4608,295000,2580000,taidongxianzhangbinxiang
2102,168000,2537000,tainanshinanqu
4402,115000,2610000,penghuxianhuxixiang
3411,288000,2710000,yilanxiandatongxiang
4614,231000,2474000,taidongxiandarenxiang
5300,147000,2630000,sea
3807,232000,2622000,nantouxianluguxiang
4014,207000,2604000,jiayixianzhuqixiang
3621,288000,2695000,taizhongshihepingqu
5300,340000,2677000,sea
4117,160000,2556000,tainanshiqiguqu
4602,282000,2562000,taidongxianchenggongzhen
4331,224000,2481000,pingdongxianchunrixiang
4604,249000,2525000,taidongxianbeinanxiang
5300,368000,2720000,sea
4226,232000,2576000,gaoxiongshitaoyuanqu
4008,166000,2594000,jiayixiandongshixiang
4309,200000,2520000,pingdongxianligangxiang
3621,282000,2703000,taizhongshihepingqu
5300,161000,2649000,sea
3812,246000,2626000,nantouxianxinyixiang
108,313000,2776000,taibeishineihuqu
3813,267000,2667000,nantouxianrenaixiang
4302,207000,2495000,pingdongxianchaozhouzhen
3621,291000,2696000,taizhongshihepingqu
5300,338000,2680000,sea
3412,318000,2694000,yilanxiannanaoxiang
4125,200000,2550000,tainanshinanhuaqu
3812,244000,2602000,nantouxianxinyixiang
4509,295000,2603000,hualianxianruisuixiang
4332,225000,2454000,pingdongxianshizixiang
4613,243000,2563000,taidongxianhaiduanxiang
4612,241000,2533000,taidongxianyanpingxiang
4003,197000,2614000,jiayixiandalinzhen
5300,285000,2782000,sea
3120,323000,2758000,xinbeishipinglinqu
4405,98000,2586000,penghuxianwanganxiang
3803,221000,2652000,nantouxiancaotunzhen
3202,273000,2758000,taoyuanshizhongliqu
3613,216000,2694000,taizhongshiwaibuqu
4212,185000,2520000,gaoxiongshiyanchaoqu
4612,247000,2540000,taidongxianyanpingxiang
3708,186000,2649000,zhanghuaxianerlinzhen
3916,169000,2626000,yunlinxiantaixixiang
4610,275000,2557000,taidongxianchishangxiang
3722,194000,2644000,zhanghuaxianpitouxiang
4226,243000,2572000,gaoxiongshitaoyuanqu
5300,198000,2696000,sea
3913,168000,2629000,yunlinxianmailiaoxiang
4613,242000,2559000,taidongxianhaiduanxiang
4226,239000,2584000,gaoxiongshitaoyuanqu
5300,363000,2800000,sea
4502,303000,2633000,hualianxianfenglinzhen
4212,184000,2517000,gaoxiongshiyanchaoqu
4103,195000,2578000,tainanshibaihequ
3503,222000,2712000,miaolixiantongxiaozhen
3621,242000,2674000,taizhongshihepingqu
3620,214000,2673000,taizhongshidaliqu
3412,303000,2694000,yilanxiannanaoxiang
5300,156000,2521000,sea
4333,234000,2450000,pingdongxianmudanxiang
4607,274000,2541000,taidongxiandonghexiang
4513,273000,2569000,hualianxianzhuoxixiang
4513,269000,2572000,hualianxianzhuoxixiang
3801,212000,2648000,nantouxiannantoushi
3803,214000,2656000,nantouxiancaotunzhen
4313,206000,2504000,pingdongxianneibuxiang
5300,354000,2665000,sea
5300,149000,2633000,sea
4511,295000,2635000,hualianxianxiulinxiang
3508,233000,2695000,miaolixiandahuxiang
3203,281000,2744000,taoyuanshidaxiqu
3812,248000,2632000,nantouxianxinyixiang
4209,188000,2515000,gaoxiongshidashequ
3126,339000,2771000,xinbeishigongliaoqu
2106,153000,2549000,tainanshiannanqu
5300,187000,2710000,sea
4226,236000,2560000,gaoxiongshitaoyuanqu
1708,218000,2677000,taizhongshibeitunqu
4111,196000,2577000,tainanshidongshanqu
3509,234000,2706000,miaolixiangongguanxiang
3129,308000,2747000,xinbeishiwulaiqu
4226,232000,2581000,gaoxiongshitaoyuanqu
3303,258000,2734000,xinzhuxianzhudongzhen
4401,103000,2604000,penghuxianmagongshi
5300,157000,2525000,sea
4225,221000,2532000,gaoxiongshimaolinqu
5300,171000,2476000,sea
5300,290000,2797000,sea
3314,266000,2727000,xinzhuxianwufengxiang
4116,169000,2561000,tainanshixigangqu
3916,165000,2623000,yunlinxiantaixixiang
3919,167000,2604000,yunlinxiankouhuxiang
3309,257000,2739000,xinzhuxianqionglinxiang
3812,260000,2633000,nantouxianxinyixiang
5300,313000,2618000,sea
4613,241000,2566000,taidongxianhaiduanxiang
3912,181000,2634000,yunlinxianlunbeixiang
5001,-21000,2722000,jinmenxianjinchengzhen
3518,259000,2698000,miaolixiantaianxiang
3514,224000,2713000,miaolixianxihuxiang
3804,223000,2625000,nantouxianzhushanzhen
4330,217000,2487000,pingdongxianlaiyixiang
3807,223000,2625000,nantouxianluguxiang
4513,273000,2595000,hualianxianzhuoxixiang
4012,185000,2594000,jiayixianshuishangxiang
3813,270000,2651000,nantouxianrenaixiang
3812,231000,2613000,nantouxianxinyixiang
4511,301000,2657000,hualianxianxiulinxiang
3621,285000,2685000,taizhongshihepingqu
4108,164000,2571000,tainanshixuejiaqu
3125,330000,2757000,xinbeishishuangxiqu
3111,310000,2779000,xinbeishixizhiqu
1106,319000,2783000,jilongshianlequ
3511,257000,2715000,miaolixiannanzhuangxiang
3112,331000,2778000,xinbeishiruifangqu
3410,316000,2728000,yilanxiansanxingxiang
4008,154000,2598000,jiayixiandongshixiang
4008,155000,2599000,jiayixiandongshixiang
4012,183000,2590000,jiayixianshuishangxiang
5300,190000,2719000,sea
3206,268000,2771000,taoyuanshidayuanqu
3813,274000,2665000,nantouxianrenaixiang
3405,313000,2743000,yilanxianjiaoxixiang
5300,147000,2495000,sea
4017,211000,2575000,jiayixiandabuxiang
4513,265000,2600000,hualianxianzhuoxixiang
3119,318000,2760000,xinbeishishidingqu
4513,256000,2591000,hualianxianzhuoxixiang
4615,230000,2490000,taidongxianjinfengxiang
3313,275000,2726000,xinzhuxianjianshixiang
4206,186000,2504000,gaoxiongshidaliaoqu
5300,141000,2539000,sea
5300,188000,2683000,sea
4330,214000,2493000,pingdongxianlaiyixiang
5300,145000,2509000,sea
4201,186000,2504000,gaoxiongshifengshanqu
3120,316000,2750000,xinbeishipinglinqu
4604,266000,2528000,taidongxianbeinanxiang
3917,178000,2615000,yunlinxianyuanzhangxiang
4607,266000,2528000,taidongxiandonghexiang
4226,243000,2588000,gaoxiongshitaoyuanqu
4324,232000,2433000,pingdongxianmanzhouxiang
3313,267000,2731000,xinzhuxianjianshixiang
3518,268000,2707000,miaolixiantaianxiang
3618,222000,2658000,taizhongshiwufengqu
3204,256000,2754000,taoyuanshiyangmeiqu
3611,236000,2668000,taizhongshixinshequ
5300,276000,2804000,sea
3124,322000,2771000,xinbeishipingxiqu
3812,253000,2596000,nantouxianxinyixiang
3503,225000,2706000,miaolixiantongxiaozhen
4124,202000,2563000,tainanshinanxiqu
4606,241000,2493000,taidongxiantaimalixiang
4326,214000,2516000,pingdongxiansandemenxiang
5300,139000,2567000,sea
4013,203000,2591000,jiayixianzhongbuxiang
3812,243000,2620000,nantouxianxinyixiang
5300,281000,2791000,sea
3812,266000,2625000,nantouxianxinyixiang
3918,172000,2616000,yunlinxiansihuxiang
4405,96000,2584000,penghuxianwanganxiang
4117,152000,2553000,tainanshiqiguqu
3107,292000,2762000,xinbeishishulinqu
4608,295000,2587000,taidongxianzhangbinxiang
3812,267000,2612000,nantouxianxinyixiang
5300,141000,2511000,sea
4513,266000,2584000,hualianxianzhuoxixiang
4117,159000,2559000,tainanshiqiguqu
3601,221000,2684000,taizhongshifengyuanqu
3914,172000,2616000,yunlinxiandongshixiang
211,182000,2497000,gaoxiongshixiaogangqu
4226,252000,2576000,gaoxiongshitaoyuanqu
4511,323000,2684000,hualianxianxiulinxiang
5300,134000,2540000,sea
4316,205000,2475000,pingdongxianfangliaoxiang
4602,283000,2555000,taidongxianchenggongzhen
3812,246000,2603000,nantouxianxinyixiang
3302,256000,2746000,xinzhuxianxinbuzhen
3813,258000,2653000,nantouxianrenaixiang
4212,184000,2521000,gaoxiongshiyanchaoqu
4321,202000,2481000,pingdongxianjiadongxiang
4226,217000,2558000,gaoxiongshitaoyuanqu
4221,217000,2558000,gaoxiongshiliuguiqu
4613,262000,2552000,taidongxianhaiduanxiang
4513,260000,2574000,hualianxianzhuoxixiang
4124,199000,2566000,tainanshinanxiqu
4603,265000,2547000,taidongxianguanshanzhen
3621,266000,2683000,taizhongshihepingqu
4331,224000,2475000,pingdongxianchunrixiang
4205,184000,2490000,gaoxiongshilinyuanqu
4512,284000,2609000,hualianxianwanrongxiang
3914,175000,2619000,yunlinxiandongshixiang
5004,-21000,2723000,jinmenxianjinningxiang
3602,236000,2680000,taizhongshidongshiqu
4512,275000,2625000,hualianxianwanrongxiang
3915,181000,2621000,yunlinxianbaozhongxiang
3612,229000,2683000,taizhongshishigangqu
3611,229000,2683000,taizhongshixinshequ
5300,128000,2539000,sea
4314,202000,2502000,pingdongxianzhutianxiang
4316,210000,2475000,pingdongxianfangliaoxiang
3202,266000,2766000,taoyuanshizhongliqu
5300,249000,2802000,sea
5300,340000,2714000,sea
4313,202000,2502000,pingdongxianneibuxiang
3720,217000,2634000,zhanghuaxianershuixiang
4130,191000,2537000,tainanshilongqiqu
4124,201000,2568000,tainanshinanxiqu
3719,211000,2644000,zhanghuaxianshetouxiang
5300,325000,2794000,sea
4512,282000,2597000,hualianxianwanrongxiang
4513,282000,2597000,hualianxianzhuoxixiang
5300,303000,2810000,sea
112,304000,2783000,taibeishibeitouqu
5300,339000,2629000,sea
5300,282000,2798000,sea
3405,327000,2744000,yilanxianjiaoxixiang
4513,274000,2587000,hualianxianzhuoxixiang
4510,276000,2561000,hualianxianfulixiang
4117,159000,2562000,tainanshiqiguqu
4206,189000,2503000,gaoxiongshidaliaoqu
5300,252000,2806000,sea
4513,272000,2567000,hualianxianzhuoxixiang
5300,354000,2710000,sea
4223,205000,2545000,gaoxiongshishanlinqu
5300,147000,2489000,sea
3802,239000,2655000,nantouxianbulizhen
4312,211000,2499000,pingdongxianwanluanxiang
3810,243000,2667000,nantouxianguoxingxiang
4604,241000,2505000,taidongxianbeinanxiang
5300,336000,2698000,sea
4316,204000,2478000,pingdongxianfangliaoxiang
3508,231000,2692000,miaolixiandahuxiang
4511,301000,2691000,hualianxianxiulinxiang
3507,231000,2692000,miaolixianzhuolanzhen
4511,289000,2638000,hualianxianxiulinxiang
3620,214000,2668000,taizhongshidaliqu
203,174000,2511000,gaoxiongshizuoyingqu
3804,215000,2617000,nantouxianzhushanzhen
4226,247000,2594000,gaoxiongshitaoyuanqu
3410,319000,2726000,yilanxiansanxingxiang
3313,269000,2730000,xinzhuxianjianshixiang
4106,186000,2545000,tainanshixinhuaqu
4503,284000,2580000,hualianxianyulizhen
3124,325000,2765000,xinbeishipingxiqu
4511,308000,2689000,hualianxianxiulinxiang
4511,311000,2681000,hualianxianxiulinxiang
4333,226000,2450000,pingdongxianmudanxiang
3518,259000,2700000,miaolixiantaianxiang
3405,321000,2742000,yilanxianjiaoxixiang
4111,199000,2570000,tainanshidongshanqu
3210,270000,2761000,taoyuanshipingzhenqu
4102,171000,2577000,tainanshiyanshuiqu
5300,187000,2700000,sea
3813,269000,2646000,nantouxianrenaixiang
4219,172000,2516000,gaoxiongshimituoqu
3807,231000,2627000,nantouxianluguxiang
3509,239000,2715000,miaolixiangongguanxiang
5300,288000,2789000,sea
4213,187000,2524000,gaoxiongshitianliaoqu
3129,298000,2746000,xinbeishiwulaiqu
3404,338000,2762000,yilanxiantouchengzhen
5300,163000,2669000,sea
4616,302000,2439000,taidongxianlanyuxiang
3117,284000,2777000,xinbeishilinkouqu
5300,246000,2775000,sea
3812,249000,2610000,nantouxianxinyixiang
3909,201000,2632000,yunlinxiancitongxiang
5300,319000,2623000,sea
3313,276000,2708000,xinzhuxianjianshixiang
5300,341000,2702000,sea
4215,176000,2524000,gaoxiongshiluzhuqu
4224,199000,2544000,gaoxiongshineimenqu
4614,235000,2484000,taidongxiandarenxiang
3301,265000,2746000,xinzhuxianguanxizhen
5102,147000,2907000,lianjiangxianbeiganxiang
3518,265000,2696000,miaolixiantaianxiang
3113,297000,2765000,xinbeishituchengqu
5300,154000,2488000,sea
5300,355000,2799000,sea
3411,324000,2720000,yilanxiandatongxiang
3412,324000,2720000,yilanxiannanaoxiang
3813,283000,2677000,nantouxianrenaixiang
5003,-15000,2722000,jinmenxianjinshazhen
4613,256000,2564000,taidongxianhaiduanxiang
4332,226000,2471000,pingdongxianshizixiang
4226,224000,2558000,gaoxiongshitaoyuanqu
204,179000,2511000,gaoxiongshinanziqu
4510,279000,2561000,hualianxianfulixiang
